INDICATOR;Indicator;Code;Country;Year;Time;Value;Flag Codes;Flags
GERD;GERD as a percentage of GDP;MEX;Mexico;2020;2020;0.30096;;
GERD;GERD as a percentage of GDP;NLD;Netherlands;2000;2000;1.7898;;
GERD;GERD as a percentage of GDP;NLD;Netherlands;2001;2001;1.79609;;
GERD;GERD as a percentage of GDP;NLD;Netherlands;2002;2002;1.74543;;
GERD;GERD as a percentage of GDP;NLD;Netherlands;2003;2003;1.7839;;
GERD;GERD as a percentage of GDP;NLD;Netherlands;2004;2004;1.78901;;
GERD;GERD as a percentage of GDP;NLD;Netherlands;2005;2005;1.77388;;
GERD;GERD as a percentage of GDP;NLD;Netherlands;2006;2006;1.74067;;
GERD;GERD as a percentage of GDP;NLD;Netherlands;2007;2007;1.6703;;
GERD;GERD as a percentage of GDP;NLD;Netherlands;2008;2008;1.62269;;
GERD;GERD as a percentage of GDP;NLD;Netherlands;2009;2009;1.6657;;
GERD;GERD as a percentage of GDP;NLD;Netherlands;2010;2010;1.70404;;
GERD;GERD as a percentage of GDP;NLD;Netherlands;2011;2011;1.88131;;
GERD;GERD as a percentage of GDP;NLD;Netherlands;2012;2012;1.91627;;
GERD;GERD as a percentage of GDP;NLD;Netherlands;2013;2013;2.15606;;
GERD;GERD as a percentage of GDP;NLD;Netherlands;2014;2014;2.1733;;
GERD;GERD as a percentage of GDP;NLD;Netherlands;2015;2015;2.14606;;
GERD;GERD as a percentage of GDP;NLD;Netherlands;2016;2016;2.15081;;
GERD;GERD as a percentage of GDP;NLD;Netherlands;2017;2017;2.17857;;
GERD;GERD as a percentage of GDP;NLD;Netherlands;2018;2018;2.1388;;
GERD;GERD as a percentage of GDP;NLD;Netherlands;2019;2019;2.18435;;
GERD;GERD as a percentage of GDP;NLD;Netherlands;2020;2020;2.29423;;
GERD;GERD as a percentage of GDP;NZL;New Zealand;2001;2001;1.10029;;
GERD;GERD as a percentage of GDP;NZL;New Zealand;2003;2003;1.14891;;
GERD;GERD as a percentage of GDP;NZL;New Zealand;2005;2005;1.12043;;
GERD;GERD as a percentage of GDP;NZL;New Zealand;2007;2007;1.15764;;
GERD;GERD as a percentage of GDP;NZL;New Zealand;2009;2009;1.25214;;
GERD;GERD as a percentage of GDP;NZL;New Zealand;2011;2011;1.23225;;
GERD;GERD as a percentage of GDP;NZL;New Zealand;2013;2013;1.15339;;
GERD;GERD as a percentage of GDP;NZL;New Zealand;2015;2015;1.22817;;
GERD;GERD as a percentage of GDP;NZL;New Zealand;2017;2017;1.34654;;
GERD;GERD as a percentage of GDP;NZL;New Zealand;2019;2019;1.40774;;
GERD;GERD as a percentage of GDP;NOR;Norway;2001;2001;1.56259;;
GERD;GERD as a percentage of GDP;NOR;Norway;2002;2002;1.6297;;
GERD;GERD as a percentage of GDP;NOR;Norway;2003;2003;1.67958;;
GERD;GERD as a percentage of GDP;NOR;Norway;2004;2004;1.54416;;
GERD;GERD as a percentage of GDP;NOR;Norway;2005;2005;1.48239;;
GERD;GERD as a percentage of GDP;NOR;Norway;2006;2006;1.45532;;
GERD;GERD as a percentage of GDP;NOR;Norway;2007;2007;1.56457;;
GERD;GERD as a percentage of GDP;NOR;Norway;2008;2008;1.55448;;
GERD;GERD as a percentage of GDP;NOR;Norway;2009;2009;1.72472;;
GERD;GERD as a percentage of GDP;NOR;Norway;2010;2010;1.64999;;
GERD;GERD as a percentage of GDP;NOR;Norway;2011;2011;1.62712;;
GERD;GERD as a percentage of GDP;NOR;Norway;2012;2012;1.62087;;
GERD;GERD as a percentage of GDP;NOR;Norway;2013;2013;1.65238;;
GERD;GERD as a percentage of GDP;NOR;Norway;2014;2014;1.71506;;
GERD;GERD as a percentage of GDP;NOR;Norway;2015;2015;1.93526;;
GERD;GERD as a percentage of GDP;NOR;Norway;2016;2016;2.0446;;
GERD;GERD as a percentage of GDP;NOR;Norway;2017;2017;2.09919;;
GERD;GERD as a percentage of GDP;NOR;Norway;2018;2018;2.04781;;
GERD;GERD as a percentage of GDP;NOR;Norway;2019;2019;2.15302;;
GERD;GERD as a percentage of GDP;NOR;Norway;2020;2020;2.27601;;
GERD;GERD as a percentage of GDP;POL;Poland;2000;2000;0.64078;;
GERD;GERD as a percentage of GDP;POL;Poland;2001;2001;0.62159;;
GERD;GERD as a percentage of GDP;POL;Poland;2002;2002;0.55675;;
GERD;GERD as a percentage of GDP;POL;Poland;2003;2003;0.53806;;
GERD;GERD as a percentage of GDP;POL;Poland;2004;2004;0.5525;;
GERD;GERD as a percentage of GDP;POL;Poland;2005;2005;0.56278;;
GERD;GERD as a percentage of GDP;POL;Poland;2006;2006;0.55102;;
GERD;GERD as a percentage of GDP;POL;Poland;2007;2007;0.56193;;
GERD;GERD as a percentage of GDP;POL;Poland;2008;2008;0.59944;;
GERD;GERD as a percentage of GDP;POL;Poland;2009;2009;0.66106;;
GERD;GERD as a percentage of GDP;POL;Poland;2010;2010;0.71993;;
GERD;GERD as a percentage of GDP;POL;Poland;2011;2011;0.74663;;
GERD;GERD as a percentage of GDP;POL;Poland;2012;2012;0.8841;;
GERD;GERD as a percentage of GDP;POL;Poland;2013;2013;0.87591;;
GERD;GERD as a percentage of GDP;POL;Poland;2014;2014;0.94482;;
GERD;GERD as a percentage of GDP;POL;Poland;2015;2015;1.00275;;
GERD;GERD as a percentage of GDP;POL;Poland;2016;2016;0.96287;;
GERD;GERD as a percentage of GDP;POL;Poland;2017;2017;1.03418;;
GERD;GERD as a percentage of GDP;POL;Poland;2018;2018;1.20891;;
GERD;GERD as a percentage of GDP;POL;Poland;2019;2019;1.32064;;
GERD;GERD as a percentage of GDP;POL;Poland;2020;2020;1.39205;;
GERD;GERD as a percentage of GDP;PRT;Portugal;2000;2000;0.72156;;
GERD;GERD as a percentage of GDP;PRT;Portugal;2001;2001;0.76482;;
GERD;GERD as a percentage of GDP;PRT;Portugal;2002;2002;0.72183;;
GERD;GERD as a percentage of GDP;PRT;Portugal;2003;2003;0.69802;;
GERD;GERD as a percentage of GDP;PRT;Portugal;2004;2004;0.7293;;
GERD;GERD as a percentage of GDP;PRT;Portugal;2005;2005;0.75755;;
GERD;GERD as a percentage of GDP;PRT;Portugal;2006;2006;0.95448;;
GERD;GERD as a percentage of GDP;PRT;Portugal;2007;2007;1.12417;;
GERD;GERD as a percentage of GDP;PRT;Portugal;2008;2008;1.44335;;
GERD;GERD as a percentage of GDP;PRT;Portugal;2009;2009;1.58001;;
GERD;GERD as a percentage of GDP;PRT;Portugal;2010;2010;1.53529;;
GERD;GERD as a percentage of GDP;PRT;Portugal;2011;2011;1.45741;;
GERD;GERD as a percentage of GDP;PRT;Portugal;2012;2012;1.37861;;
GERD;GERD as a percentage of GDP;PRT;Portugal;2013;2013;1.32468;;
GERD;GERD as a percentage of GDP;PRT;Portugal;2014;2014;1.28992;;
GERD;GERD as a percentage of GDP;PRT;Portugal;2015;2015;1.2433;;
GERD;GERD as a percentage of GDP;PRT;Portugal;2016;2016;1.28075;;
GERD;GERD as a percentage of GDP;PRT;Portugal;2017;2017;1.31928;;
GERD;GERD as a percentage of GDP;PRT;Portugal;2018;2018;1.34955;;
GERD;GERD as a percentage of GDP;PRT;Portugal;2019;2019;1.39562;;
GERD;GERD as a percentage of GDP;PRT;Portugal;2020;2020;1.6174;;
GERD;GERD as a percentage of GDP;SVK;Slovakia;2000;2000;0.63806;;
GERD;GERD as a percentage of GDP;SVK;Slovakia;2001;2001;0.62465;;
GERD;GERD as a percentage of GDP;SVK;Slovakia;2002;2002;0.56314;;
GERD;GERD as a percentage of GDP;SVK;Slovakia;2003;2003;0.56146;;
GERD;GERD as a percentage of GDP;SVK;Slovakia;2004;2004;0.50069;;
GERD;GERD as a percentage of GDP;SVK;Slovakia;2005;2005;0.49332;;
GERD;GERD as a percentage of GDP;SVK;Slovakia;2006;2006;0.47488;;
GERD;GERD as a percentage of GDP;SVK;Slovakia;2007;2007;0.44746;;
GERD;GERD as a percentage of GDP;SVK;Slovakia;2008;2008;0.46137;;
GERD;GERD as a percentage of GDP;SVK;Slovakia;2009;2009;0.47272;;
GERD;GERD as a percentage of GDP;SVK;Slovakia;2010;2010;0.60791;;
GERD;GERD as a percentage of GDP;SVK;Slovakia;2011;2011;0.65537;;
GERD;GERD as a percentage of GDP;SVK;Slovakia;2012;2012;0.79773;;
GERD;GERD as a percentage of GDP;SVK;Slovakia;2013;2013;0.82309;;
GERD;GERD as a percentage of GDP;SVK;Slovakia;2014;2014;0.88002;;
GERD;GERD as a percentage of GDP;SVK;Slovakia;2015;2015;1.16071;;
GERD;GERD as a percentage of GDP;SVK;Slovakia;2016;2016;0.79102;;
GERD;GERD as a percentage of GDP;SVK;Slovakia;2017;2017;0.88694;;
GERD;GERD as a percentage of GDP;SVK;Slovakia;2018;2018;0.8397;;
GERD;GERD as a percentage of GDP;SVK;Slovakia;2019;2019;0.82574;;
GERD;GERD as a percentage of GDP;SVK;Slovakia;2020;2020;0.91109;;
GERD;GERD as a percentage of GDP;ESP;Spain;2000;2000;0.88276;;
GERD;GERD as a percentage of GDP;ESP;Spain;2001;2001;0.88833;;
GERD;GERD as a percentage of GDP;ESP;Spain;2002;2002;0.95971;;
GERD;GERD as a percentage of GDP;ESP;Spain;2003;2003;1.02373;;
GERD;GERD as a percentage of GDP;ESP;Spain;2004;2004;1.04089;;
GERD;GERD as a percentage of GDP;ESP;Spain;2005;2005;1.09956;;
GERD;GERD as a percentage of GDP;ESP;Spain;2006;2006;1.17702;;
GERD;GERD as a percentage of GDP;ESP;Spain;2007;2007;1.24053;;
GERD;GERD as a percentage of GDP;ESP;Spain;2008;2008;1.325;;
GERD;GERD as a percentage of GDP;ESP;Spain;2009;2009;1.36364;;
GERD;GERD as a percentage of GDP;ESP;Spain;2010;2010;1.35996;;
GERD;GERD as a percentage of GDP;ESP;Spain;2011;2011;1.33341;;
GERD;GERD as a percentage of GDP;ESP;Spain;2012;2012;1.29877;;
GERD;GERD as a percentage of GDP;ESP;Spain;2013;2013;1.27523;;
GERD;GERD as a percentage of GDP;ESP;Spain;2014;2014;1.24213;;
GERD;GERD as a percentage of GDP;ESP;Spain;2015;2015;1.22236;;
GERD;GERD as a percentage of GDP;ESP;Spain;2016;2016;1.19048;;
GERD;GERD as a percentage of GDP;ESP;Spain;2017;2017;1.21042;;
GERD;GERD as a percentage of GDP;ESP;Spain;2018;2018;1.24213;;
GERD;GERD as a percentage of GDP;ESP;Spain;2019;2019;1.25139;;
GERD;GERD as a percentage of GDP;ESP;Spain;2020;2020;1.40541;;
GERD;GERD as a percentage of GDP;SWE;Sweden;2001;2001;3.8738;;
GERD;GERD as a percentage of GDP;SWE;Sweden;2003;2003;3.57948;;
GERD;GERD as a percentage of GDP;SWE;Sweden;2004;2004;3.36129;;
GERD;GERD as a percentage of GDP;SWE;Sweden;2005;2005;3.35958;;
GERD;GERD as a percentage of GDP;SWE;Sweden;2006;2006;3.475;;
GERD;GERD as a percentage of GDP;SWE;Sweden;2007;2007;3.23383;;
GERD;GERD as a percentage of GDP;SWE;Sweden;2008;2008;3.46999;;
GERD;GERD as a percentage of GDP;SWE;Sweden;2009;2009;3.39528;;
GERD;GERD as a percentage of GDP;SWE;Sweden;2010;2010;3.16789;;
GERD;GERD as a percentage of GDP;SWE;Sweden;2011;2011;3.18702;;
GERD;GERD as a percentage of GDP;SWE;Sweden;2012;2012;3.23025;;
GERD;GERD as a percentage of GDP;SWE;Sweden;2013;2013;3.26042;;
GERD;GERD as a percentage of GDP;SWE;Sweden;2014;2014;3.10184;;
GERD;GERD as a percentage of GDP;SWE;Sweden;2015;2015;3.21903;;
GERD;GERD as a percentage of GDP;SWE;Sweden;2016;2016;3.24736;;
GERD;GERD as a percentage of GDP;SWE;Sweden;2017;2017;3.36279;;
GERD;GERD as a percentage of GDP;SWE;Sweden;2018;2018;3.32106;;
GERD;GERD as a percentage of GDP;SWE;Sweden;2019;2019;3.38758;;
GERD;GERD as a percentage of GDP;SWE;Sweden;2020;2020;3.52722;;
GERD;GERD as a percentage of GDP;CHE;Switzerland;2000;2000;2.2588;;
GERD;GERD as a percentage of GDP;CHE;Switzerland;2004;2004;2.59777;;
GERD;GERD as a percentage of GDP;CHE;Switzerland;2008;2008;2.63884;;
GERD;GERD as a percentage of GDP;CHE;Switzerland;2012;2012;2.85094;;
GERD;GERD as a percentage of GDP;CHE;Switzerland;2015;2015;3.04311;;
GERD;GERD as a percentage of GDP;CHE;Switzerland;2017;2017;3.03413;;
GERD;GERD as a percentage of GDP;CHE;Switzerland;2019;2019;3.14686;;
GERD;GERD as a percentage of GDP;TUR;Türkiye;2000;2000;0.46558;;
GERD;GERD as a percentage of GDP;TUR;Türkiye;2001;2001;0.52247;;
GERD;GERD as a percentage of GDP;TUR;Türkiye;2002;2002;0.50904;;
GERD;GERD as a percentage of GDP;TUR;Türkiye;2003;2003;0.46532;;
GERD;GERD as a percentage of GDP;TUR;Türkiye;2004;2004;0.49713;;
GERD;GERD as a percentage of GDP;TUR;Türkiye;2005;2005;0.56381;;
GERD;GERD as a percentage of GDP;TUR;Türkiye;2006;2006;0.55292;;
GERD;GERD as a percentage of GDP;TUR;Türkiye;2007;2007;0.68616;;
GERD;GERD as a percentage of GDP;TUR;Türkiye;2008;2008;0.68741;;
GERD;GERD as a percentage of GDP;TUR;Türkiye;2009;2009;0.80362;;
GERD;GERD as a percentage of GDP;TUR;Türkiye;2010;2010;0.79369;;
GERD;GERD as a percentage of GDP;TUR;Türkiye;2011;2011;0.79393;;
GERD;GERD as a percentage of GDP;TUR;Türkiye;2012;2012;0.82595;;
GERD;GERD as a percentage of GDP;TUR;Türkiye;2013;2013;0.81206;;
GERD;GERD as a percentage of GDP;TUR;Türkiye;2014;2014;0.8564;;
GERD;GERD as a percentage of GDP;TUR;Türkiye;2015;2015;0.87689;;
GERD;GERD as a percentage of GDP;TUR;Türkiye;2016;2016;0.93816;;
GERD;GERD as a percentage of GDP;TUR;Türkiye;2017;2017;0.95272;;
GERD;GERD as a percentage of GDP;TUR;Türkiye;2018;2018;1.02517;;
GERD;GERD as a percentage of GDP;TUR;Türkiye;2019;2019;1.06429;;
GERD;GERD as a percentage of GDP;TUR;Türkiye;2020;2020;1.08893;;
GERD;GERD as a percentage of GDP;GBR;United Kingdom of Great Britain and Northern Ireland;2000;2000;1.61293;;
GERD;GERD as a percentage of GDP;GBR;United Kingdom of Great Britain and Northern Ireland;2001;2001;1.60119;;
GERD;GERD as a percentage of GDP;GBR;United Kingdom of Great Britain and Northern Ireland;2002;2002;1.61533;;
GERD;GERD as a percentage of GDP;GBR;United Kingdom of Great Britain and Northern Ireland;2003;2003;1.57925;;
GERD;GERD as a percentage of GDP;GBR;United Kingdom of Great Britain and Northern Ireland;2004;2004;1.53071;;
GERD;GERD as a percentage of GDP;GBR;United Kingdom of Great Britain and Northern Ireland;2005;2005;1.54904;;
GERD;GERD as a percentage of GDP;GBR;United Kingdom of Great Britain and Northern Ireland;2006;2006;1.57126;;
GERD;GERD as a percentage of GDP;GBR;United Kingdom of Great Britain and Northern Ireland;2007;2007;1.61013;;
GERD;GERD as a percentage of GDP;GBR;United Kingdom of Great Britain and Northern Ireland;2008;2008;1.60383;;
GERD;GERD as a percentage of GDP;GBR;United Kingdom of Great Britain and Northern Ireland;2009;2009;1.66099;;
GERD;GERD as a percentage of GDP;GBR;United Kingdom of Great Britain and Northern Ireland;2010;2010;1.63516;;
GERD;GERD as a percentage of GDP;GBR;United Kingdom of Great Britain and Northern Ireland;2011;2011;1.63999;;
GERD;GERD as a percentage of GDP;GBR;United Kingdom of Great Britain and Northern Ireland;2012;2012;1.56888;;
GERD;GERD as a percentage of GDP;GBR;United Kingdom of Great Britain and Northern Ireland;2013;2013;1.6103;;
GERD;GERD as a percentage of GDP;GBR;United Kingdom of Great Britain and Northern Ireland;2014;2014;1.63097;;
GERD;GERD as a percentage of GDP;GBR;United Kingdom of Great Britain and Northern Ireland;2015;2015;1.63424;;
GERD;GERD as a percentage of GDP;GBR;United Kingdom of Great Britain and Northern Ireland;2016;2016;1.64281;;
GERD;GERD as a percentage of GDP;GBR;United Kingdom of Great Britain and Northern Ireland;2017;2017;1.65981;;
GERD;GERD as a percentage of GDP;GBR;United Kingdom of Great Britain and Northern Ireland;2018;2018;1.70494;;
GERD;GERD as a percentage of GDP;GBR;United Kingdom of Great Britain and Northern Ireland;2019;2019;1.70799;;
GERD;GERD as a percentage of GDP;USA;United States of America;2000;2000;2.62879;;
GERD;GERD as a percentage of GDP;USA;United States of America;2001;2001;2.6483;;
GERD;GERD as a percentage of GDP;USA;United States of America;2002;2002;2.55926;;
GERD;GERD as a percentage of GDP;USA;United States of America;2003;2003;2.56455;;
GERD;GERD as a percentage of GDP;USA;United States of America;2004;2004;2.50243;;
GERD;GERD as a percentage of GDP;USA;United States of America;2005;2005;2.51697;;
GERD;GERD as a percentage of GDP;USA;United States of America;2006;2006;2.55764;;
GERD;GERD as a percentage of GDP;USA;United States of America;2007;2007;2.63161;;
GERD;GERD as a percentage of GDP;USA;United States of America;2008;2008;2.76791;;
GERD;GERD as a percentage of GDP;USA;United States of America;2009;2009;2.8127;;
GERD;GERD as a percentage of GDP;USA;United States of America;2010;2010;2.7354;;
GERD;GERD as a percentage of GDP;USA;United States of America;2011;2011;2.76525;;
GERD;GERD as a percentage of GDP;USA;United States of America;2012;2012;2.68166;;
GERD;GERD as a percentage of GDP;USA;United States of America;2013;2013;2.71154;;
GERD;GERD as a percentage of GDP;USA;United States of America;2014;2014;2.72151;;
GERD;GERD as a percentage of GDP;USA;United States of America;2015;2015;2.78206;;
GERD;GERD as a percentage of GDP;USA;United States of America;2016;2016;2.84585;;
GERD;GERD as a percentage of GDP;USA;United States of America;2017;2017;2.89572;;
GERD;GERD as a percentage of GDP;USA;United States of America;2018;2018;3.00082;;
GERD;GERD as a percentage of GDP;USA;United States of America;2019;2019;3.16609;;
GERD;GERD as a percentage of GDP;USA;United States of America;2020;2020;3.45018;;
GERD;GERD as a percentage of GDP;ALB;Albania;2007;2007;0.08757;;
GERD;GERD as a percentage of GDP;ALB;Albania;2008;2008;0.15412;;
GERD;GERD as a percentage of GDP;ARG;Argentina;2000;2000;0.43884;;
GERD;GERD as a percentage of GDP;ARG;Argentina;2001;2001;0.42461;;
GERD;GERD as a percentage of GDP;ARG;Argentina;2002;2002;0.38886;;
GERD;GERD as a percentage of GDP;ARG;Argentina;2003;2003;0.41013;;
GERD;GERD as a percentage of GDP;ARG;Argentina;2004;2004;0.40376;;
GERD;GERD as a percentage of GDP;ARG;Argentina;2005;2005;0.42074;;
GERD;GERD as a percentage of GDP;ARG;Argentina;2006;2006;0.45216;;
GERD;GERD as a percentage of GDP;ARG;Argentina;2007;2007;0.46007;;
GERD;GERD as a percentage of GDP;ARG;Argentina;2008;2008;0.47055;;
GERD;GERD as a percentage of GDP;ARG;Argentina;2009;2009;0.58398;;
GERD;GERD as a percentage of GDP;ARG;Argentina;2010;2010;0.56104;;
GERD;GERD as a percentage of GDP;ARG;Argentina;2011;2011;0.56597;;
GERD;GERD as a percentage of GDP;ARG;Argentina;2012;2012;0.63491;;
GERD;GERD as a percentage of GDP;ARG;Argentina;2013;2013;0.61849;;
GERD;GERD as a percentage of GDP;ARG;Argentina;2014;2014;0.59396;;
GERD;GERD as a percentage of GDP;ARG;Argentina;2015;2015;0.62262;;
GERD;GERD as a percentage of GDP;ARG;Argentina;2016;2016;0.55815;;
GERD;GERD as a percentage of GDP;ARG;Argentina;2017;2017;0.55631;;
GERD;GERD as a percentage of GDP;ARG;Argentina;2018;2018;0.49435;;
GERD;GERD as a percentage of GDP;ARG;Argentina;2019;2019;0.45713;;
GERD;GERD as a percentage of GDP;ARM;Armenia;2000;2000;0.19106;;
GERD;GERD as a percentage of GDP;ARM;Armenia;2001;2001;0.27987;;
GERD;GERD as a percentage of GDP;ARM;Armenia;2002;2002;0.25255;;
GERD;GERD as a percentage of GDP;ARM;Armenia;2003;2003;0.32109;;
GERD;GERD as a percentage of GDP;ARM;Armenia;2004;2004;0.25659;;
GERD;GERD as a percentage of GDP;ARM;Armenia;2005;2005;0.25761;;
GERD;GERD as a percentage of GDP;ARM;Armenia;2006;2006;0.24057;;
GERD;GERD as a percentage of GDP;ARM;Armenia;2007;2007;0.21107;;
GERD;GERD as a percentage of GDP;ARM;Armenia;2008;2008;0.22438;;
GERD;GERD as a percentage of GDP;ARM;Armenia;2009;2009;0.29093;;
GERD;GERD as a percentage of GDP;ARM;Armenia;2010;2010;0.24139;;
GERD;GERD as a percentage of GDP;ARM;Armenia;2011;2011;0.27014;;
GERD;GERD as a percentage of GDP;ARM;Armenia;2012;2012;0.23853;;
GERD;GERD as a percentage of GDP;ARM;Armenia;2013;2013;0.22216;;
GERD;GERD as a percentage of GDP;ARM;Armenia;2014;2014;0.24151;;
GERD;GERD as a percentage of GDP;ARM;Armenia;2015;2015;0.25002;;
GERD;GERD as a percentage of GDP;ARM;Armenia;2016;2016;0.23305;;
GERD;GERD as a percentage of GDP;ARM;Armenia;2017;2017;0.22788;;
GERD;GERD as a percentage of GDP;ARM;Armenia;2018;2018;0.18876;;
GERD;GERD as a percentage of GDP;ARM;Armenia;2019;2019;0.17854;;
GERD;GERD as a percentage of GDP;ARM;Armenia;2020;2020;0.20921;;
GERD;GERD as a percentage of GDP;AZE;Azerbaijan;2000;2000;0.336;;
GERD;GERD as a percentage of GDP;AZE;Azerbaijan;2001;2001;0.34001;;
GERD;GERD as a percentage of GDP;AZE;Azerbaijan;2002;2002;0.30155;;
GERD;GERD as a percentage of GDP;AZE;Azerbaijan;2003;2003;0.32496;;
GERD;GERD as a percentage of GDP;AZE;Azerbaijan;2004;2004;0.29831;;
GERD;GERD as a percentage of GDP;AZE;Azerbaijan;2005;2005;0.21994;;
GERD;GERD as a percentage of GDP;AZE;Azerbaijan;2006;2006;0.17165;;
GERD;GERD as a percentage of GDP;AZE;Azerbaijan;2007;2007;0.17006;;
GERD;GERD as a percentage of GDP;AZE;Azerbaijan;2008;2008;0.16554;;
GERD;GERD as a percentage of GDP;AZE;Azerbaijan;2009;2009;0.24976;;
GERD;GERD as a percentage of GDP;AZE;Azerbaijan;2010;2010;0.21848;;
GERD;GERD as a percentage of GDP;AZE;Azerbaijan;2011;2011;0.21084;;
GERD;GERD as a percentage of GDP;AZE;Azerbaijan;2012;2012;0.21427;;
GERD;GERD as a percentage of GDP;AZE;Azerbaijan;2013;2013;0.20969;;
GERD;GERD as a percentage of GDP;AZE;Azerbaijan;2014;2014;0.20978;;
GERD;GERD as a percentage of GDP;AZE;Azerbaijan;2015;2015;0.22232;;
GERD;GERD as a percentage of GDP;AZE;Azerbaijan;2016;2016;0.20637;;
GERD;GERD as a percentage of GDP;AZE;Azerbaijan;2017;2017;0.18468;;
GERD;GERD as a percentage of GDP;AZE;Azerbaijan;2018;2018;0.18416;;
GERD;GERD as a percentage of GDP;AZE;Azerbaijan;2019;2019;0.20013;;
GERD;GERD as a percentage of GDP;AZE;Azerbaijan;2020;2020;0.22435;;
GERD;GERD as a percentage of GDP;BLR;Belarus;2000;2000;0.7221;;
GERD;GERD as a percentage of GDP;BLR;Belarus;2001;2001;0.70876;;
GERD;GERD as a percentage of GDP;BLR;Belarus;2002;2002;0.6209;;
GERD;GERD as a percentage of GDP;BLR;Belarus;2003;2003;0.61147;;
GERD;GERD as a percentage of GDP;BLR;Belarus;2004;2004;0.62759;;
GERD;GERD as a percentage of GDP;BLR;Belarus;2005;2005;0.67852;;
GERD;GERD as a percentage of GDP;BLR;Belarus;2006;2006;0.66065;;
GERD;GERD as a percentage of GDP;BLR;Belarus;2007;2007;0.96203;;
GERD;GERD as a percentage of GDP;BLR;Belarus;2008;2008;0.74147;;
GERD;GERD as a percentage of GDP;BLR;Belarus;2009;2009;0.62167;;
