INDICATOR;Indicator;Code;Country;Year;Time;Value;Flag Codes;Flags
RPMI;Researchers per million inhabitants (FTE);MEX;Mexico;2002;2002;306.16191;;
RPMI;Researchers per million inhabitants (FTE);MEX;Mexico;2003;2003;325.54975;;
RPMI;Researchers per million inhabitants (FTE);MEX;Mexico;2004;2004;380.07966;;
RPMI;Researchers per million inhabitants (FTE);MEX;Mexico;2005;2005;414.33815;;
RPMI;Researchers per million inhabitants (FTE);MEX;Mexico;2006;2006;337.15088;;
RPMI;Researchers per million inhabitants (FTE);MEX;Mexico;2007;2007;347.43818;;
RPMI;Researchers per million inhabitants (FTE);MEX;Mexico;2008;2008;339.65449;;
RPMI;Researchers per million inhabitants (FTE);MEX;Mexico;2009;2009;382.10138;;
RPMI;Researchers per million inhabitants (FTE);MEX;Mexico;2010;2010;337.41655;;
RPMI;Researchers per million inhabitants (FTE);MEX;Mexico;2011;2011;344.22852;;
RPMI;Researchers per million inhabitants (FTE);MEX;Mexico;2012;2012;248.08539;;
RPMI;Researchers per million inhabitants (FTE);MEX;Mexico;2013;2013;251.79954;;
RPMI;Researchers per million inhabitants (FTE);MEX;Mexico;2014;2014;260.18938;;
RPMI;Researchers per million inhabitants (FTE);MEX;Mexico;2015;2015;281.32423;;
RPMI;Researchers per million inhabitants (FTE);MEX;Mexico;2016;2016;315.2698;;
RPMI;Researchers per million inhabitants (FTE);MEX;Mexico;2017;2017;313.56232;;
RPMI;Researchers per million inhabitants (FTE);MEX;Mexico;2018;2018;310.5572;;
RPMI;Researchers per million inhabitants (FTE);MEX;Mexico;2019;2019;327.21739;;
RPMI;Researchers per million inhabitants (FTE);MEX;Mexico;2020;2020;348.75462;;
RPMI;Researchers per million inhabitants (FTE);NLD;Netherlands;2000;2000;2649.3471;;
RPMI;Researchers per million inhabitants (FTE);NLD;Netherlands;2001;2001;2846.71466;;
RPMI;Researchers per million inhabitants (FTE);NLD;Netherlands;2002;2002;2723.40367;;
RPMI;Researchers per million inhabitants (FTE);NLD;Netherlands;2003;2003;2703.85362;;
RPMI;Researchers per million inhabitants (FTE);NLD;Netherlands;2004;2004;2971.78481;;
RPMI;Researchers per million inhabitants (FTE);NLD;Netherlands;2005;2005;2923.78188;;
RPMI;Researchers per million inhabitants (FTE);NLD;Netherlands;2006;2006;3232.94929;;
RPMI;Researchers per million inhabitants (FTE);NLD;Netherlands;2007;2007;3093.11608;;
RPMI;Researchers per million inhabitants (FTE);NLD;Netherlands;2008;2008;3061.72631;;
RPMI;Researchers per million inhabitants (FTE);NLD;Netherlands;2009;2009;2824.3081;;
RPMI;Researchers per million inhabitants (FTE);NLD;Netherlands;2010;2010;3219.04137;;
RPMI;Researchers per million inhabitants (FTE);NLD;Netherlands;2011;2011;3664.36592;;
RPMI;Researchers per million inhabitants (FTE);NLD;Netherlands;2012;2012;4361.35075;;
RPMI;Researchers per million inhabitants (FTE);NLD;Netherlands;2013;2013;4915.66421;;
RPMI;Researchers per million inhabitants (FTE);NLD;Netherlands;2014;2014;4955.44686;;
RPMI;Researchers per million inhabitants (FTE);NLD;Netherlands;2015;2015;4928.8901;;
RPMI;Researchers per million inhabitants (FTE);NLD;Netherlands;2016;2016;5159.32383;;
RPMI;Researchers per million inhabitants (FTE);NLD;Netherlands;2017;2017;5347.57913;;
RPMI;Researchers per million inhabitants (FTE);NLD;Netherlands;2018;2018;5596.56873;;
RPMI;Researchers per million inhabitants (FTE);NLD;Netherlands;2019;2019;5715.16974;;
RPMI;Researchers per million inhabitants (FTE);NLD;Netherlands;2020;2020;5911.687;;
RPMI;Researchers per million inhabitants (FTE);NZL;New Zealand;2001;2001;2642.95729;;
RPMI;Researchers per million inhabitants (FTE);NZL;New Zealand;2003;2003;3073.79113;;
RPMI;Researchers per million inhabitants (FTE);NZL;New Zealand;2005;2005;3140.23826;;
RPMI;Researchers per million inhabitants (FTE);NZL;New Zealand;2007;2007;3449.053;;
RPMI;Researchers per million inhabitants (FTE);NZL;New Zealand;2009;2009;3723.97525;;
RPMI;Researchers per million inhabitants (FTE);NZL;New Zealand;2011;2011;3688.88613;;
RPMI;Researchers per million inhabitants (FTE);NZL;New Zealand;2013;2013;3961.47849;;
RPMI;Researchers per million inhabitants (FTE);NZL;New Zealand;2015;2015;5417.66749;;
RPMI;Researchers per million inhabitants (FTE);NZL;New Zealand;2017;2017;5104.17407;;
RPMI;Researchers per million inhabitants (FTE);NZL;New Zealand;2019;2019;5853.98938;;
RPMI;Researchers per million inhabitants (FTE);NOR;Norway;2001;2001;4352.06035;;
RPMI;Researchers per million inhabitants (FTE);NOR;Norway;2003;2003;4495.91322;;
RPMI;Researchers per million inhabitants (FTE);NOR;Norway;2004;2004;4493.54902;;
RPMI;Researchers per million inhabitants (FTE);NOR;Norway;2005;2005;4576.56177;;
RPMI;Researchers per million inhabitants (FTE);NOR;Norway;2006;2006;4831.9343;;
RPMI;Researchers per million inhabitants (FTE);NOR;Norway;2007;2007;5159.67913;;
RPMI;Researchers per million inhabitants (FTE);NOR;Norway;2008;2008;5361.11887;;
RPMI;Researchers per million inhabitants (FTE);NOR;Norway;2009;2009;5443.09661;;
RPMI;Researchers per million inhabitants (FTE);NOR;Norway;2010;2010;5413.76596;;
RPMI;Researchers per million inhabitants (FTE);NOR;Norway;2011;2011;5502.46245;;
RPMI;Researchers per million inhabitants (FTE);NOR;Norway;2012;2012;5552.97485;;
RPMI;Researchers per million inhabitants (FTE);NOR;Norway;2013;2013;5573.82633;;
RPMI;Researchers per million inhabitants (FTE);NOR;Norway;2014;2014;5685.62686;;
RPMI;Researchers per million inhabitants (FTE);NOR;Norway;2015;2015;5890.95502;;
RPMI;Researchers per million inhabitants (FTE);NOR;Norway;2016;2016;6077.56807;;
RPMI;Researchers per million inhabitants (FTE);NOR;Norway;2017;2017;6350.06229;;
RPMI;Researchers per million inhabitants (FTE);NOR;Norway;2018;2018;6432.6048;;
RPMI;Researchers per million inhabitants (FTE);NOR;Norway;2019;2019;6673.9086;;
RPMI;Researchers per million inhabitants (FTE);NOR;Norway;2020;2020;6698.83519;;
RPMI;Researchers per million inhabitants (FTE);POL;Poland;2000;2000;1430.98372;;
RPMI;Researchers per million inhabitants (FTE);POL;Poland;2001;2001;1457.2699;;
RPMI;Researchers per million inhabitants (FTE);POL;Poland;2002;2002;1473.81123;;
RPMI;Researchers per million inhabitants (FTE);POL;Poland;2003;2003;1524.25129;;
RPMI;Researchers per million inhabitants (FTE);POL;Poland;2004;2004;1587.1016;;
RPMI;Researchers per million inhabitants (FTE);POL;Poland;2005;2005;1620.11735;;
RPMI;Researchers per million inhabitants (FTE);POL;Poland;2006;2006;1553.21482;;
RPMI;Researchers per million inhabitants (FTE);POL;Poland;2007;2007;1600.78114;;
RPMI;Researchers per million inhabitants (FTE);POL;Poland;2008;2008;1611.32374;;
RPMI;Researchers per million inhabitants (FTE);POL;Poland;2009;2009;1593.27112;;
RPMI;Researchers per million inhabitants (FTE);POL;Poland;2010;2010;1683.05423;;
RPMI;Researchers per million inhabitants (FTE);POL;Poland;2011;2011;1675.06159;;
RPMI;Researchers per million inhabitants (FTE);POL;Poland;2012;2012;1752.7068;;
RPMI;Researchers per million inhabitants (FTE);POL;Poland;2013;2013;1873.05999;;
RPMI;Researchers per million inhabitants (FTE);POL;Poland;2014;2014;2064.04968;;
RPMI;Researchers per million inhabitants (FTE);POL;Poland;2015;2015;2171.57881;;
RPMI;Researchers per million inhabitants (FTE);POL;Poland;2016;2016;2320.78995;;
RPMI;Researchers per million inhabitants (FTE);POL;Poland;2017;2017;3019.1146;;
RPMI;Researchers per million inhabitants (FTE);POL;Poland;2018;2018;3106.10641;;
RPMI;Researchers per million inhabitants (FTE);POL;Poland;2019;2019;3187.83624;;
RPMI;Researchers per million inhabitants (FTE);POL;Poland;2020;2020;3288.1676;;
RPMI;Researchers per million inhabitants (FTE);PRT;Portugal;2000;2000;1625.53423;;
RPMI;Researchers per million inhabitants (FTE);PRT;Portugal;2001;2001;1713.98674;;
RPMI;Researchers per million inhabitants (FTE);PRT;Portugal;2002;2002;1827.80491;;
RPMI;Researchers per million inhabitants (FTE);PRT;Portugal;2003;2003;1940.82004;;
RPMI;Researchers per million inhabitants (FTE);PRT;Portugal;2004;2004;1975.38736;;
RPMI;Researchers per million inhabitants (FTE);PRT;Portugal;2005;2005;2010.3974;;
RPMI;Researchers per million inhabitants (FTE);PRT;Portugal;2006;2006;2338.18339;;
RPMI;Researchers per million inhabitants (FTE);PRT;Portugal;2007;2007;2664.85462;;
RPMI;Researchers per million inhabitants (FTE);PRT;Portugal;2008;2008;3813.75701;;
RPMI;Researchers per million inhabitants (FTE);PRT;Portugal;2009;2009;3756.501;;
RPMI;Researchers per million inhabitants (FTE);PRT;Portugal;2010;2010;3918.75913;;
RPMI;Researchers per million inhabitants (FTE);PRT;Portugal;2011;2011;4168.2672;;
RPMI;Researchers per million inhabitants (FTE);PRT;Portugal;2012;2012;4037.33199;;
RPMI;Researchers per million inhabitants (FTE);PRT;Portugal;2013;2013;3610.55354;;
RPMI;Researchers per million inhabitants (FTE);PRT;Portugal;2014;2014;3662.37537;;
RPMI;Researchers per million inhabitants (FTE);PRT;Portugal;2015;2015;3729.77304;;
RPMI;Researchers per million inhabitants (FTE);PRT;Portugal;2016;2016;4004.57642;;
RPMI;Researchers per million inhabitants (FTE);PRT;Portugal;2017;2017;4367.73282;;
RPMI;Researchers per million inhabitants (FTE);PRT;Portugal;2018;2018;4646.13458;;
RPMI;Researchers per million inhabitants (FTE);PRT;Portugal;2019;2019;4905.68547;;
RPMI;Researchers per million inhabitants (FTE);PRT;Portugal;2020;2020;5214.84657;;
RPMI;Researchers per million inhabitants (FTE);SVK;Slovakia;2000;2000;1843.78792;;
RPMI;Researchers per million inhabitants (FTE);SVK;Slovakia;2001;2001;1775.00263;;
RPMI;Researchers per million inhabitants (FTE);SVK;Slovakia;2002;2002;1700.14677;;
RPMI;Researchers per million inhabitants (FTE);SVK;Slovakia;2003;2003;1782.83258;;
RPMI;Researchers per million inhabitants (FTE);SVK;Slovakia;2004;2004;1985.00569;;
RPMI;Researchers per million inhabitants (FTE);SVK;Slovakia;2005;2005;2022.72177;;
RPMI;Researchers per million inhabitants (FTE);SVK;Slovakia;2006;2006;2181.25825;;
RPMI;Researchers per million inhabitants (FTE);SVK;Slovakia;2007;2007;2288.36911;;
RPMI;Researchers per million inhabitants (FTE);SVK;Slovakia;2008;2008;2331.25303;;
RPMI;Researchers per million inhabitants (FTE);SVK;Slovakia;2009;2009;2460.58573;;
RPMI;Researchers per million inhabitants (FTE);SVK;Slovakia;2010;2010;2809.39564;;
RPMI;Researchers per million inhabitants (FTE);SVK;Slovakia;2011;2011;2833.44029;;
RPMI;Researchers per million inhabitants (FTE);SVK;Slovakia;2012;2012;2820.16861;;
RPMI;Researchers per million inhabitants (FTE);SVK;Slovakia;2013;2013;2716.36795;;
RPMI;Researchers per million inhabitants (FTE);SVK;Slovakia;2014;2014;2715.55258;;
RPMI;Researchers per million inhabitants (FTE);SVK;Slovakia;2015;2015;2650.20804;;
RPMI;Researchers per million inhabitants (FTE);SVK;Slovakia;2016;2016;2599.96182;;
RPMI;Researchers per million inhabitants (FTE);SVK;Slovakia;2017;2017;2794.83838;;
RPMI;Researchers per million inhabitants (FTE);SVK;Slovakia;2018;2018;2995.95783;;
RPMI;Researchers per million inhabitants (FTE);SVK;Slovakia;2019;2019;3111.04262;;
RPMI;Researchers per million inhabitants (FTE);SVK;Slovakia;2020;2020;3164.31004;;
RPMI;Researchers per million inhabitants (FTE);ESP;Spain;2000;2000;1878.01989;;
RPMI;Researchers per million inhabitants (FTE);ESP;Spain;2001;2001;1938.08593;;
RPMI;Researchers per million inhabitants (FTE);ESP;Spain;2002;2002;1987.56262;;
RPMI;Researchers per million inhabitants (FTE);ESP;Spain;2003;2003;2172.07522;;
RPMI;Researchers per million inhabitants (FTE);ESP;Spain;2004;2004;2331.98475;;
RPMI;Researchers per million inhabitants (FTE);ESP;Spain;2005;2005;2492.55988;;
RPMI;Researchers per million inhabitants (FTE);ESP;Spain;2006;2006;2588.91382;;
RPMI;Researchers per million inhabitants (FTE);ESP;Spain;2007;2007;2699.24266;;
RPMI;Researchers per million inhabitants (FTE);ESP;Spain;2008;2008;2843.27503;;
RPMI;Researchers per million inhabitants (FTE);ESP;Spain;2009;2009;2872.33062;;
RPMI;Researchers per million inhabitants (FTE);ESP;Spain;2010;2010;2869.16871;;
RPMI;Researchers per million inhabitants (FTE);ESP;Spain;2011;2011;2765.99771;;
RPMI;Researchers per million inhabitants (FTE);ESP;Spain;2012;2012;2693.77956;;
RPMI;Researchers per million inhabitants (FTE);ESP;Spain;2013;2013;2625.68144;;
RPMI;Researchers per million inhabitants (FTE);ESP;Spain;2014;2014;2613.09979;;
RPMI;Researchers per million inhabitants (FTE);ESP;Spain;2015;2015;2623.35435;;
RPMI;Researchers per million inhabitants (FTE);ESP;Spain;2016;2016;2715.46526;;
RPMI;Researchers per million inhabitants (FTE);ESP;Spain;2017;2017;2855.74562;;
RPMI;Researchers per million inhabitants (FTE);ESP;Spain;2018;2018;3000.88934;;
RPMI;Researchers per million inhabitants (FTE);ESP;Spain;2019;2019;3080.52699;;
RPMI;Researchers per million inhabitants (FTE);ESP;Spain;2020;2020;3109.24372;;
RPMI;Researchers per million inhabitants (FTE);SWE;Sweden;2001;2001;5169.30131;;
RPMI;Researchers per million inhabitants (FTE);SWE;Sweden;2003;2003;5383.04692;;
RPMI;Researchers per million inhabitants (FTE);SWE;Sweden;2004;2004;5426.07913;;
RPMI;Researchers per million inhabitants (FTE);SWE;Sweden;2005;2005;6085.10832;;
RPMI;Researchers per million inhabitants (FTE);SWE;Sweden;2006;2006;6126.64788;;
RPMI;Researchers per million inhabitants (FTE);SWE;Sweden;2007;2007;4999.70588;;
RPMI;Researchers per million inhabitants (FTE);SWE;Sweden;2008;2008;5437.16684;;
RPMI;Researchers per million inhabitants (FTE);SWE;Sweden;2009;2009;5079.7335;;
RPMI;Researchers per million inhabitants (FTE);SWE;Sweden;2010;2010;5251.45024;;
RPMI;Researchers per million inhabitants (FTE);SWE;Sweden;2011;2011;5144.55392;;
RPMI;Researchers per million inhabitants (FTE);SWE;Sweden;2012;2012;5164.09629;;
RPMI;Researchers per million inhabitants (FTE);SWE;Sweden;2013;2013;6674.34947;;
RPMI;Researchers per million inhabitants (FTE);SWE;Sweden;2014;2014;6875.99043;;
RPMI;Researchers per million inhabitants (FTE);SWE;Sweden;2015;2015;6834.03397;;
RPMI;Researchers per million inhabitants (FTE);SWE;Sweden;2016;2016;7154.52927;;
RPMI;Researchers per million inhabitants (FTE);SWE;Sweden;2017;2017;7383.41927;;
RPMI;Researchers per million inhabitants (FTE);SWE;Sweden;2018;2018;7536.47495;;
RPMI;Researchers per million inhabitants (FTE);SWE;Sweden;2019;2019;7834.39924;;
RPMI;Researchers per million inhabitants (FTE);SWE;Sweden;2020;2020;7930.18106;;
RPMI;Researchers per million inhabitants (FTE);CHE;Switzerland;2000;2000;3654.23759;;
RPMI;Researchers per million inhabitants (FTE);CHE;Switzerland;2004;2004;3468.17479;;
RPMI;Researchers per million inhabitants (FTE);CHE;Switzerland;2008;2008;3298.21466;;
RPMI;Researchers per million inhabitants (FTE);CHE;Switzerland;2012;2012;4468.64965;;
RPMI;Researchers per million inhabitants (FTE);CHE;Switzerland;2015;2015;5271.92795;;
RPMI;Researchers per million inhabitants (FTE);CHE;Switzerland;2017;2017;5235.81199;;
RPMI;Researchers per million inhabitants (FTE);CHE;Switzerland;2019;2019;5551.96991;;
RPMI;Researchers per million inhabitants (FTE);TUR;Türkiye;2000;2000;365.00521;;
RPMI;Researchers per million inhabitants (FTE);TUR;Türkiye;2001;2001;353.65644;;
RPMI;Researchers per million inhabitants (FTE);TUR;Türkiye;2002;2002;368.33011;;
RPMI;Researchers per million inhabitants (FTE);TUR;Türkiye;2003;2003;494.17908;;
RPMI;Researchers per million inhabitants (FTE);TUR;Türkiye;2004;2004;505.53768;;
RPMI;Researchers per million inhabitants (FTE);TUR;Türkiye;2005;2005;576.39149;;
RPMI;Researchers per million inhabitants (FTE);TUR;Türkiye;2006;2006;620.49825;;
RPMI;Researchers per million inhabitants (FTE);TUR;Türkiye;2007;2007;713.80484;;
RPMI;Researchers per million inhabitants (FTE);TUR;Türkiye;2008;2008;749.95603;;
RPMI;Researchers per million inhabitants (FTE);TUR;Türkiye;2009;2009;809.83496;;
RPMI;Researchers per million inhabitants (FTE);TUR;Türkiye;2010;2010;889.58445;;
RPMI;Researchers per million inhabitants (FTE);TUR;Türkiye;2011;2011;981.82744;;
RPMI;Researchers per million inhabitants (FTE);TUR;Türkiye;2012;2012;1100.08415;;
RPMI;Researchers per million inhabitants (FTE);TUR;Türkiye;2013;2013;1173.18826;;
RPMI;Researchers per million inhabitants (FTE);TUR;Türkiye;2014;2014;1160.92355;;
RPMI;Researchers per million inhabitants (FTE);TUR;Türkiye;2015;2015;1211.78504;;
RPMI;Researchers per million inhabitants (FTE);TUR;Türkiye;2016;2016;1254.67457;;
RPMI;Researchers per million inhabitants (FTE);TUR;Türkiye;2017;2017;1379.41194;;
RPMI;Researchers per million inhabitants (FTE);TUR;Türkiye;2018;2018;1533.26457;;
RPMI;Researchers per million inhabitants (FTE);TUR;Türkiye;2019;2019;1624.30144;;
RPMI;Researchers per million inhabitants (FTE);TUR;Türkiye;2020;2020;1775.34706;;
RPMI;Researchers per million inhabitants (FTE);GBR;United Kingdom of Great Britain and Northern Ireland;2000;2000;2894.5148;;
RPMI;Researchers per million inhabitants (FTE);GBR;United Kingdom of Great Britain and Northern Ireland;2001;2001;3080.69401;;
RPMI;Researchers per million inhabitants (FTE);GBR;United Kingdom of Great Britain and Northern Ireland;2002;2002;3340.22179;;
RPMI;Researchers per million inhabitants (FTE);GBR;United Kingdom of Great Britain and Northern Ireland;2003;2003;3638.09033;;
RPMI;Researchers per million inhabitants (FTE);GBR;United Kingdom of Great Britain and Northern Ireland;2004;2004;3824.26193;;
RPMI;Researchers per million inhabitants (FTE);GBR;United Kingdom of Great Britain and Northern Ireland;2005;2005;4123.53188;;
RPMI;Researchers per million inhabitants (FTE);GBR;United Kingdom of Great Britain and Northern Ireland;2006;2006;4176.31268;;
RPMI;Researchers per million inhabitants (FTE);GBR;United Kingdom of Great Britain and Northern Ireland;2007;2007;4111.14041;;
RPMI;Researchers per million inhabitants (FTE);GBR;United Kingdom of Great Britain and Northern Ireland;2008;2008;4053.92721;;
RPMI;Researchers per million inhabitants (FTE);GBR;United Kingdom of Great Britain and Northern Ireland;2009;2009;4076.55189;;
RPMI;Researchers per million inhabitants (FTE);GBR;United Kingdom of Great Britain and Northern Ireland;2010;2010;4043.26715;;
RPMI;Researchers per million inhabitants (FTE);GBR;United Kingdom of Great Britain and Northern Ireland;2011;2011;3926.11787;;
RPMI;Researchers per million inhabitants (FTE);GBR;United Kingdom of Great Britain and Northern Ireland;2012;2012;3969.85915;;
RPMI;Researchers per million inhabitants (FTE);GBR;United Kingdom of Great Britain and Northern Ireland;2013;2013;4119.45134;;
RPMI;Researchers per million inhabitants (FTE);GBR;United Kingdom of Great Britain and Northern Ireland;2014;2014;4227.62028;;
